GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
100506428	9.98e-01	9.73e-01	0.3993	-0.0335474	-0.01339475	39.26	CBR3-AS1	CBR3 antisense RNA 1
54466	9.98e-01	9.73e-01	0.4328	0.0339181	0.01468133	19.5	SPIN2A	spindlin family member 2A
8363	9.98e-01	9.74e-01	0.5378	-0.0329356	-0.01771417	23.38	H4C11	H4 clustered histone 11
100128782	9.98e-01	9.74e-01	0.516	0.032889	0.01696918	67.49	ERCC6L2-AS1	ERCC6L2 antisense RNA 1
55506	9.98e-01	9.74e-01	0.6553	0.0331116	0.02169876	212.34	MACROH2A2	macroH2A.2 histone
54878	9.98e-01	9.73e-01	0.1683	-0.0333358	-0.00560992	1064.9	DPP8	dipeptidyl peptidase 8
126075	9.98e-01	9.74e-01	0.2045	-0.0328291	-0.0067121	215.12	CCDC159	coiled-coil domain containing 159
4650	9.98e-01	9.74e-01	0.1999	0.0328614	0.00656995	2275.68	MYO9B	myosin IXB
6790	9.98e-01	9.74e-01	0.2705	-0.0330434	-0.00893707	237.81	AURKA	aurora kinase A
90167	9.98e-01	9.74e-01	0.284	-0.0329155	-0.00934714	67.35	FRMD7	FERM domain containing 7
107984254	9.98e-01	9.74e-01	1.4747	0.0326586	0.04816192	7.32	LOC107984254	uncharacterized LOC107984254
1666	9.98e-01	9.74e-01	0.2952	-0.0324677	-0.00958398	1869.45	DECR1	2,4-dienoyl-CoA reductase 1
23155	9.98e-01	9.75e-01	0.1551	0.0317389	0.00492255	472.87	CLCC1	chloride channel CLIC like 1
91687	9.98e-01	9.76e-01	0.2976	0.0303792	0.00903987	44.21	CENPL	centromere protein L
8291	9.98e-01	9.76e-01	1.451	0.0302836	0.04394202	73.73	DYSF	dysferlin
57628	9.98e-01	9.75e-01	1.3255	-0.0313959	-0.04161387	15.65	DPP10	dipeptidyl peptidase like 10
84083	9.98e-01	9.75e-01	0.2303	-0.0307236	-0.0070744	106.3	ZRANB3	zinc finger RANBP2-type containing 3
401022	9.98e-01	9.74e-01	0.3898	0.0320622	0.01249652	815.06	HAGLR	HOXD antisense growth-associated long non-coding RNA
79568	9.98e-01	9.75e-01	0.2562	0.031915	0.00817704	392.01	MAIP1	matrix AAA peptidase interacting protein 1
84818	9.98e-01	9.75e-01	0.1678	0.0309759	0.00519759	954.15	IL17RC	interleukin 17 receptor C
9797	9.98e-01	9.76e-01	0.2011	-0.0303503	-0.00610279	944.26	TATDN2	TatD DNase domain containing 2
7048	9.98e-01	9.74e-01	0.1869	-0.0322421	-0.00602545	2680.87	TGFBR2	transforming growth factor beta receptor 2
5627	9.98e-01	9.76e-01	0.7268	0.0306523	0.02227874	22.17	PROS1	protein S
115123	9.98e-01	9.74e-01	0.1824	0.0319901	0.00583397	1238.23	MARCHF3	membrane associated ring-CH-type finger 3
9260	9.98e-01	9.76e-01	0.3015	-0.0306268	-0.00923272	786.88	PDLIM7	PDZ and LIM domain 7
9656	9.98e-01	9.76e-01	0.4318	0.0306638	0.01324206	91.98	MDC1	mediator of DNA damage checkpoint 1
54942	9.98e-01	9.76e-01	0.2793	-0.0302084	-0.00843719	319.14	ABITRAM	actin binding transcription modulator
2017	9.98e-01	9.75e-01	0.1799	-0.0310985	-0.00559454	11955.17	CTTN	cortactin
84727	9.98e-01	9.75e-01	0.2297	-0.0316647	-0.00727185	201.54	SPSB2	splA/ryanodine receptor domain and SOCS box containing 2
113246	9.98e-01	9.75e-01	0.2744	0.0312151	0.00856495	329.06	C12orf57	chromosome 12 open reading frame 57
93058	9.98e-01	9.75e-01	0.3996	0.0309556	0.01237125	25.75	COQ10A	coenzyme Q10A
105369828	9.98e-01	9.76e-01	0.3938	-0.0304181	-0.01198002	48.79	LOC105369828	uncharacterized LOC105369828
122525	9.98e-01	9.75e-01	0.3105	-0.0307766	-0.00955714	74.35	C14orf28	chromosome 14 open reading frame 28
26471	9.98e-01	9.76e-01	1.2187	0.0303592	0.0369988	12.24	NUPR1	nuclear protein 1, transcriptional regulator
25839	9.98e-01	9.75e-01	0.1166	-0.0308912	-0.00360262	1061.11	COG4	component of oligomeric golgi complex 4
2531	9.98e-01	9.75e-01	0.1441	-0.0315341	-0.00454471	504.27	KDSR	3-ketodihydrosphingosine reductase
2116	9.98e-01	9.75e-01	0.5541	0.031676	0.01755203	17.05	ETV2	ETS variant transcription factor 2
55150	9.98e-01	9.75e-01	0.5	-0.0317765	-0.01588863	13.63	C19orf73	chromosome 19 open reading frame 73
100652730	9.98e-01	9.74e-01	0.6807	-0.0320714	-0.02183033	8.39	LINC00659	long intergenic non-protein coding RNA 659
9130	9.98e-01	9.75e-01	0.2378	-0.030775	-0.00731907	1232.72	FAM50A	family with sequence similarity 50 member A
126731	9.98e-01	9.76e-01	0.428	0.0297302	0.01272331	63.87	CCSAP	centriole, cilia and spindle associated protein
5894	9.98e-01	9.76e-01	0.1957	0.0296165	0.00579472	2118.87	RAF1	Raf-1 proto-oncogene, serine/threonine kinase
5514	9.98e-01	9.76e-01	0.1632	-0.0295866	-0.00482827	1835.99	PPP1R10	protein phosphatase 1 regulatory subunit 10
50854	9.98e-01	9.76e-01	0.2932	-0.0297644	-0.00872598	414.71	SNHG32	small nucleolar RNA host gene 32
7357	9.98e-01	9.76e-01	0.26	0.0296895	0.00771859	2241.3	UGCG	UDP-glucose ceramide glucosyltransferase
11176	9.98e-01	9.76e-01	0.1687	-0.0296775	-0.00500691	3458.59	BAZ2A	bromodomain adjacent to zinc finger domain 2A
1743	9.98e-01	9.76e-01	0.1775	-0.0295389	-0.00524249	2752.18	DLST	dihydrolipoamide S-succinyltransferase
8412	9.98e-01	9.77e-01	0.3199	0.0292968	0.00937149	722.7	BCAR3	BCAR3 adaptor protein, NSP family member
7494	9.98e-01	9.77e-01	0.3275	-0.0292736	-0.00958633	2086.59	XBP1	X-box binding protein 1
81025	9.98e-01	9.77e-01	0.4076	0.0287268	0.01170777	20.88	GJA9	gap junction protein alpha 9
9898	9.98e-01	9.78e-01	0.2001	0.0269624	0.0053952	1280.67	UBAP2L	ubiquitin associated protein 2 like
101928243	9.98e-01	9.77e-01	0.3744	-0.0291639	-0.01091942	84.81	DARS1-AS1	DARS1 antisense RNA 1
2817	9.98e-01	9.78e-01	0.3876	0.0271617	0.01052809	698.71	GPC1	glypican 1
79663	9.98e-01	9.78e-01	0.3709	-0.0272252	-0.01009904	47.1	HSPBAP1	HSPB1 associated protein 1
55171	9.98e-01	9.79e-01	0.3082	0.0268695	0.00828064	254.89	TBCCD1	TBCC domain containing 1
57619	9.98e-01	9.78e-01	0.2619	-0.0279306	-0.00731482	13158.38	SHROOM3	shroom family member 3
9693	9.98e-01	9.78e-01	0.4316	0.0272437	0.01175822	2844.59	RAPGEF2	Rap guanine nucleotide exchange factor 2
64374	9.98e-01	9.77e-01	0.2379	0.0288834	0.00687134	959.9	SIL1	SIL1 nucleotide exchange factor
5917	9.98e-01	9.77e-01	0.1802	0.0283755	0.00511455	1361.16	RARS1	arginyl-tRNA synthetase 1
64777	9.98e-01	9.79e-01	0.1435	-0.0267477	-0.00383908	768.09	RMND5B	required for meiotic nuclear division 5 homolog B
619571	9.98e-01	9.77e-01	0.726	0.0285491	0.02072561	9.98	SNORD96A	small nucleolar RNA, C/D box 96A
221527	9.98e-01	9.78e-01	0.7569	0.0276479	0.0209263	30.59	ZBTB12	zinc finger and BTB domain containing 12
643854	9.98e-01	9.78e-01	0.4725	0.0281285	0.01328971	40.27	CTAGE9	CTAGE family member 9
26024	9.98e-01	9.79e-01	0.1984	0.0269369	0.0053437	326.87	PTCD1	pentatricopeptide repeat domain 1
136051	9.98e-01	9.78e-01	0.2333	0.02789	0.00650703	130.82	ZNF786	zinc finger protein 786
55472	9.98e-01	9.78e-01	0.6227	0.0272711	0.01698248	9.72	RBM12B-AS1	RBM12B antisense RNA 1
3983	9.98e-01	9.78e-01	0.1664	-0.027298	-0.00454184	2968.64	ABLIM1	actin binding LIM protein 1
283106	9.98e-01	9.78e-01	0.2036	-0.0277196	-0.00564369	178.51	CSNK2A3	casein kinase 2 alpha 3
25921	9.98e-01	9.78e-01	0.1356	-0.0276179	-0.00374444	4318.17	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
51075	9.98e-01	9.77e-01	0.2595	0.0290227	0.00753146	1275.74	TMX2	thioredoxin related transmembrane protein 2
4863	9.98e-01	9.78e-01	0.2005	0.0271342	0.00544127	210.38	NPAT	nuclear protein, coactivator of histone transcription
100874203	9.98e-01	9.78e-01	0.3411	-0.027606	-0.00941729	193.26	COL4A2-AS1	COL4A2 antisense RNA 1
122786	9.98e-01	9.78e-01	0.3559	0.027978	0.0099568	27.54	FRMD6	FERM domain containing 6
3895	9.98e-01	9.78e-01	0.5133	0.027075	0.01389874	11350.68	KTN1	kinectin 1
123228	9.98e-01	9.77e-01	0.3369	0.0287215	0.0096758	42.61	SENP8	SUMO peptidase family member, NEDD8 specific
26470	9.98e-01	9.78e-01	0.542	0.0276355	0.0149788	2718.23	SEZ6L2	seizure related 6 homolog like 2
91862	9.98e-01	9.77e-01	0.4018	0.0285371	0.01146519	7220.38	MARVELD3	MARVEL domain containing 3
37	9.98e-01	9.79e-01	0.1469	0.0267857	0.00393594	15679.13	ACADVL	acyl-CoA dehydrogenase very long chain
113218487	9.98e-01	9.78e-01	0.231	0.0274663	0.00634351	694.78	MIR10394	microRNA 10394
9584	9.98e-01	9.78e-01	0.2626	-0.0274721	-0.00721429	2383.65	RBM39	RNA binding motif protein 39
79145	9.98e-01	9.79e-01	0.2886	-0.0266355	-0.0076859	329.97	CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7
6623	9.98e-01	9.79e-01	0.7959	-0.0265827	-0.02115767	222.53	SNCG	synuclein gamma
285505	9.98e-01	9.79e-01	0.2755	-0.02635	-0.00725968	253.35	GASK1B-AS1	GASK1B antisense RNA 1
112752	9.98e-01	9.79e-01	0.2098	0.0263177	0.00552258	200.35	IFT43	intraflagellar transport 43
112268458	9.98e-01	9.79e-01	0.4378	-0.0260317	-0.01139754	42.76	LOC112268458	keratinocyte proline-rich protein-like
8738	9.98e-01	9.79e-01	0.2008	0.025753	0.00517008	283.36	CRADD	CASP2 and RIPK1 domain containing adaptor with death domain
25938	9.98e-01	9.79e-01	0.2864	0.0257981	0.00738879	1188.52	HEATR5A	HEAT repeat containing 5A
463	9.98e-01	9.79e-01	0.372	0.0257274	0.00957038	662.69	ZFHX3	zinc finger homeobox 3
10948	9.98e-01	9.79e-01	0.2692	0.0257319	0.0069262	1403.39	STARD3	StAR related lipid transfer domain containing 3
100	9.98e-01	9.79e-01	0.8373	0.0260232	0.02178922	13.05	ADA	adenosine deaminase
27343	9.98e-01	9.80e-01	0.2791	-0.0256248	-0.00715284	403.69	POLL	DNA polymerase lambda
648987	9.98e-01	9.80e-01	0.7109	-0.025288	-0.01797688	87.73	ANXA2R-OT1	ANXA2R overlapping transcript
349114	9.98e-01	9.80e-01	0.4607	0.0253116	0.01166086	110.87	LINC00265	long intergenic non-protein coding RNA 265
4499	9.98e-01	9.80e-01	0.97	0.0253604	0.0245999	130.21	MT1M	metallothionein 1M
55135	9.98e-01	9.80e-01	0.3076	0.0251937	0.00775062	144.87	WRAP53	WD repeat containing antisense to TP53
998	9.98e-01	9.80e-01	0.1525	-0.0249593	-0.00380645	9637.68	CDC42	cell division cycle 42
85028	9.98e-01	9.80e-01	0.2859	-0.0249709	-0.00713858	108.56	SNHG12	small nucleolar RNA host gene 12
81608	9.98e-01	9.80e-01	0.1749	-0.024582	-0.00429901	654.97	FIP1L1	factor interacting with PAPOLA and CPSF1
56624	9.98e-01	9.80e-01	0.3381	-0.0248193	-0.00839245	53.21	ASAH2	N-acylsphingosine amidohydrolase 2
8638	9.98e-01	9.80e-01	0.4725	-0.0245508	-0.01159956	360.85	OASL	2'-5'-oligoadenylate synthetase like
10808	9.98e-01	9.80e-01	0.1866	0.024516	0.004574	2689.7	HSPH1	heat shock protein family H (Hsp110) member 1
7178	9.98e-01	9.80e-01	0.1359	0.0246438	0.00334984	29690.14	TPT1	tumor protein, translationally-controlled 1
161725	9.98e-01	9.80e-01	0.4184	-0.0248494	-0.01039643	49.53	OTUD7A	OTU deubiquitinase 7A
102800310	9.98e-01	9.81e-01	0.7058	0.0243393	0.01717972	12.53	HAGLROS	HAGLR opposite strand lncRNA
6645	9.98e-01	9.81e-01	0.2913	-0.024381	-0.00710277	745.7	SNTB2	syntrophin beta 2
441272	9.98e-01	9.81e-01	0.4455	0.0239181	0.01065652	48.26	SPDYE3	speedy/RINGO cell cycle regulator family member E3
346653	9.98e-01	9.81e-01	0.5714	0.0239252	0.01367107	11.42	GARIN1A	golgi associated RAB2 interactor 1A
79139	9.98e-01	9.81e-01	0.1658	0.0239569	0.00397265	1253.12	DERL1	derlin 1
80178	9.98e-01	9.81e-01	0.4285	0.0238389	0.01021566	17.17	TEDC2	tubulin epsilon and delta complex 2
22847	9.98e-01	9.81e-01	0.2015	0.0240598	0.00484762	246.57	ZNF507	zinc finger protein 507
401321	9.98e-01	9.81e-01	0.3871	-0.0235807	-0.00912835	91.88	LINC00997	long intergenic non-protein coding RNA 997
2342	9.98e-01	9.81e-01	0.2265	-0.0235169	-0.0053272	165.61	FNTB	farnesyltransferase, CAAX box, beta
8526	9.98e-01	9.81e-01	0.3758	0.02349	0.00882801	225.84	DGKE	diacylglycerol kinase epsilon
102724800	9.98e-01	9.81e-01	0.5237	0.0235181	0.012317	28.42	LOC102724800	uncharacterized LOC102724800
401286	9.98e-01	9.81e-01	0.5005	-0.0233413	-0.0116822	25.05	LINC02538	long intergenic non-protein coding RNA 2538
102724135	9.98e-01	9.81e-01	0.4101	-0.0233166	-0.00956142	186.08	LOC102724135	uncharacterized LOC102724135
9636	9.98e-01	9.81e-01	0.3455	-0.0232091	-0.0080188	430.57	ISG15	ISG15 ubiquitin like modifier
6122	9.99e-01	9.82e-01	0.2716	0.0230778	0.00626728	10185.95	RPL3	ribosomal protein L3
64776	9.99e-01	9.82e-01	0.3692	-0.0229778	-0.00848244	68.53	CFAP68	cilia and flagella associated protein 68
729732	9.99e-01	9.82e-01	0.6287	-0.0226985	-0.01427014	27.61	LOC729732	uncharacterized LOC729732
4831	9.99e-01	9.82e-01	0.1845	0.0226075	0.00417093	1608.26	NME2	NME/NM23 nucleoside diphosphate kinase 2
23608	9.99e-01	9.82e-01	0.2616	0.022513	0.00588956	3708.49	MKRN1	makorin ring finger protein 1
84333	9.99e-01	9.82e-01	0.2885	-0.0222497	-0.00641823	1469.52	PCGF5	polycomb group ring finger 5
55839	9.99e-01	9.82e-01	0.1705	0.0223226	0.00380586	191.51	CENPN	centromere protein N
157567	9.99e-01	9.82e-01	0.3188	0.0220285	0.00702273	287.07	ANKRD46	ankyrin repeat domain 46
26524	9.99e-01	9.82e-01	0.3043	-0.0219639	-0.00668322	1051.84	LATS2	large tumor suppressor kinase 2
3284	9.99e-01	9.83e-01	3.209	-0.0215672	-0.06921002	413.22	HSD3B2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2
56882	9.99e-01	9.83e-01	0.1391	0.0211527	0.0029427	1177.86	CDC42SE1	CDC42 small effector 1
153396	9.99e-01	9.83e-01	0.2532	-0.0217299	-0.00550135	336.78	TMEM161B	transmembrane protein 161B
26240	9.99e-01	9.83e-01	1.8096	0.0210061	0.03801299	78.42	FAM50B	family with sequence similarity 50 member B
136895	9.99e-01	9.83e-01	0.4298	-0.0213368	-0.00917145	34.66	C7orf31	chromosome 7 open reading frame 31
65987	9.99e-01	9.83e-01	0.6877	-0.0211096	-0.01451735	131.12	KCTD14	potassium channel tetramerization domain containing 14
55508	9.99e-01	9.83e-01	0.3985	0.0215962	0.00860646	148.86	SLC35E3	solute carrier family 35 member E3
6176	9.99e-01	9.83e-01	0.1934	0.021427	0.00414496	4656.63	RPLP1	ribosomal protein lateral stalk subunit P1
1001	9.99e-01	9.83e-01	0.497	-0.0212498	-0.01056134	1303.08	CDH3	cadherin 3
7711	9.99e-01	9.83e-01	0.4012	-0.0216984	-0.0087049	46.39	ZNF155	zinc finger protein 155
6545	9.99e-01	9.83e-01	0.5471	-0.0210911	-0.01153805	49.4	SLC7A4	solute carrier family 7 member 4
85377	9.99e-01	9.83e-01	0.3901	0.0209692	0.00818028	2118.81	MICALL1	MICAL like 1
1519	9.99e-01	9.83e-01	0.4237	0.0207315	0.00878293	483.13	CTSO	cathepsin O
113802	9.99e-01	9.84e-01	0.6583	0.0205849	0.01355175	165.17	HENMT1	HEN methyltransferase 1
3557	9.99e-01	9.84e-01	0.3108	0.0204227	0.00634784	1119.2	IL1RN	interleukin 1 receptor antagonist
7799	9.99e-01	9.89e-01	0.2595	0.0143927	0.00373448	745.09	PRDM2	PR/SET domain 2
23252	9.99e-01	9.85e-01	0.2452	0.0184549	0.004526	273.09	OTUD3	OTU deubiquitinase 3
1503	9.99e-01	9.90e-01	0.2951	-0.0122354	-0.00361107	219.87	CTPS1	CTP synthase 1
81573	9.99e-01	9.85e-01	0.2096	-0.0188329	-0.00394788	701.14	ANKRD13C	ankyrin repeat domain 13C
51375	9.99e-01	9.91e-01	0.1921	0.0112623	0.00216358	739.78	SNX7	sorting nexin 7
100191040	9.99e-01	9.87e-01	0.5384	-0.01567	-0.00843593	24.47	C2CD4D	C2 calcium dependent domain containing 4D
105371450	9.99e-01	9.86e-01	0.4522	0.0172447	0.00779837	61.4	THBS3-AS1	THBS3 antisense RNA 1
4580	9.99e-01	9.91e-01	0.1489	0.0109699	0.00163394	415.52	MTX1	metaxin 1
55870	9.99e-01	9.88e-01	0.1636	-0.0146716	-0.00240012	1302.13	ASH1L	ASH1 like histone lysine methyltransferase
105371452	9.99e-01	9.86e-01	0.5168	-0.0176234	-0.00910741	15.37	LOC105371452	uncharacterized LOC105371452
100189407	9.99e-01	9.89e-01	0.9155	-0.014029	-0.01284347	12.86	TRE-TTC4-2	tRNA-Glu (anticodon TTC) 4-2
93474	9.99e-01	9.86e-01	0.6228	0.0175282	0.01091693	36.58	ZNF670	zinc finger protein 670
130557	9.99e-01	9.89e-01	0.1924	0.0134584	0.00258956	957.23	ZNF513	zinc finger protein 513
6432	9.99e-01	9.88e-01	0.2631	-0.0149378	-0.00393069	919.32	SRSF7	serine and arginine rich splicing factor 7
6654	9.99e-01	9.90e-01	0.2343	0.013036	0.00305403	1733.35	SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1
57835	9.99e-01	9.89e-01	0.4795	-0.0140943	-0.00675841	31.1	SLC4A5	solute carrier family 4 member 5
728066	9.99e-01	9.87e-01	0.284	0.016337	0.00464039	53.67	FAM133DP	family with sequence similarity 133, member A pseudogene
100506783	9.99e-01	9.86e-01	0.6095	-0.0172149	-0.01049221	10.57	HOXD-AS2	HOXD cluster antisense RNA 2
60491	9.99e-01	9.91e-01	0.2177	-0.0113789	-0.00247706	228.96	NIF3L1	NGG1 interacting factor 3 like 1
54657	9.99e-01	9.89e-01	0.7496	0.0133061	0.00997399	876.76	UGT1A4	UDP glucuronosyltransferase family 1 member A4
9943	9.99e-01	9.89e-01	0.17	0.0139396	0.00236999	1371.75	OXSR1	oxidative stress responsive kinase 1
51517	9.99e-01	9.91e-01	0.2132	0.0116948	0.00249386	775.01	NCKIPSD	NCK interacting protein with SH3 domain
2960	9.99e-01	9.90e-01	0.1786	-0.0131238	-0.00234351	165.38	GTF2E1	general transcription factor IIE subunit 1
83939	9.99e-01	9.85e-01	0.2121	0.0187963	0.00398727	1091.55	EIF2A	eukaryotic translation initiation factor 2A
8975	9.99e-01	9.84e-01	0.6173	0.020315	0.01254095	30.79	USP13	ubiquitin specific peptidase 13
79572	9.99e-01	9.88e-01	0.2241	0.0147611	0.00330799	2060.11	ATP13A3	ATPase 13A3
9908	9.99e-01	9.87e-01	0.2725	0.0165368	0.0045056	6749.89	G3BP2	G3BP stress granule assembly factor 2
55024	9.99e-01	9.85e-01	0.8301	0.0188313	0.01563209	24.98	BANK1	B cell scaffold protein with ankyrin repeats 1
79642	9.99e-01	9.87e-01	0.2693	-0.0157975	-0.00425474	99.28	ARSJ	arylsulfatase family member J
175	9.99e-01	9.89e-01	0.2024	-0.0135862	-0.00275033	358.62	AGA	aspartylglucosaminidase
8988	9.99e-01	9.88e-01	1.9007	0.0151548	0.02880541	61.8	HSPB3	heat shock protein family B (small) member 3
8507	9.99e-01	9.84e-01	0.2594	0.019962	0.0051776	1732.66	ENC1	ectodermal-neural cortex 1
28966	9.99e-01	9.91e-01	0.1867	-0.0111327	-0.00207825	381.95	SNX24	sorting nexin 24
100996485	9.99e-01	9.89e-01	0.1461	0.0134258	0.00196208	889.71	PITX1-AS1	PITX1 antisense RNA 1
202052	9.99e-01	9.90e-01	0.4653	0.0124142	0.00577606	36.09	DNAJC18	DnaJ heat shock protein family (Hsp40) member C18
23120	9.99e-01	9.85e-01	0.1401	-0.0186888	-0.00261893	5885.94	ATP10B	ATPase phospholipid transporting 10B (putative)
23567	9.99e-01	9.91e-01	0.2413	0.0116791	0.00281829	155.84	ZNF346	zinc finger protein 346
1871	9.99e-01	9.86e-01	0.197	0.0171312	0.00337543	264.59	E2F3	E2F transcription factor 3
8969	9.99e-01	9.87e-01	0.3579	0.0158428	0.0056694	36.16	H2AC11	H2A clustered histone 11
9753	9.99e-01	9.90e-01	0.4939	-0.0131499	-0.00649529	61.88	ZSCAN12	zinc finger and SCAN domain containing 12
414761	9.99e-01	9.87e-01	0.9294	-0.0161693	-0.01502836	10.37	HCG15	HLA complex group 15
8449	9.99e-01	9.91e-01	0.1199	0.011699	0.00140293	1173.59	DHX16	DEAH-box helicase 16
106660612	9.99e-01	9.86e-01	0.3621	0.0175196	0.00634319	25.03	LINC00680	long intergenic non-protein coding RNA 680
107986617	9.99e-01	9.89e-01	1.0408	-0.0140778	-0.01465258	12.94	LOC107986617	uncharacterized LOC107986617
135293	9.99e-01	9.90e-01	0.4076	-0.0128365	-0.00523257	394.88	PM20D2	peptidase M20 domain containing 2
51805	9.99e-01	9.88e-01	0.4426	-0.0146682	-0.00649271	62.23	COQ3	coenzyme Q3, methyltransferase
100507203	9.99e-01	9.85e-01	0.5171	-0.0193725	-0.01001782	18.14	SMLR1	small leucine rich protein 1
2037	9.99e-01	9.85e-01	0.2812	0.0182713	0.00513875	5227.05	EPB41L2	erythrocyte membrane protein band 4.1 like 2
7430	9.99e-01	9.85e-01	0.1304	-0.0189833	-0.00247475	27052.46	EZR	ezrin
100996437	9.99e-01	9.91e-01	0.7359	-0.0110224	-0.00811102	15.29	LOC100996437	uncharacterized LOC100996437
10980	9.99e-01	9.90e-01	0.1947	-0.0128106	-0.00249379	1119.76	COPS6	COP9 signalosome subunit 6
100847073	9.99e-01	9.89e-01	0.3505	0.0140639	0.00492954	33.5	MIR5090	microRNA 5090
93654	9.99e-01	9.91e-01	0.4214	-0.0118342	-0.00498748	16.5	ST7-AS2	ST7 antisense RNA 2
100128750	9.99e-01	9.91e-01	0.2133	-0.0109863	-0.00234384	121.6	RBPMS-AS1	RBPMS antisense RNA 1
25960	9.99e-01	9.89e-01	0.3106	0.0137576	0.0042734	57.95	ADGRA2	adhesion G protein-coupled receptor A2
105379393	9.99e-01	9.89e-01	0.4498	0.0138238	0.00621744	18.69	KAT6A-AS1	KAT6A antisense RNA 1
7419	9.99e-01	9.85e-01	0.1675	-0.0192653	-0.00322721	1330.25	VDAC3	voltage dependent anion channel 3
389658	9.99e-01	9.86e-01	0.8397	0.0181085	0.01520549	72.57	ALKAL1	ALK and LTK ligand 1
5569	9.99e-01	9.91e-01	0.6829	-0.0114037	-0.00778724	81.59	PKIA	cAMP-dependent protein kinase inhibitor alpha
10940	9.99e-01	9.87e-01	0.318	-0.0165356	-0.00525789	132.73	POP1	POP1 homolog, ribonuclease P/MRP subunit
4061	9.99e-01	9.86e-01	0.7224	0.0171371	0.01237916	287.39	LY6E	lymphocyte antigen 6 family member E
2189	9.99e-01	9.85e-01	0.5092	0.0183086	0.00932188	94.03	FANCG	FA complementation group G
100506710	9.99e-01	9.86e-01	0.2182	-0.0177761	-0.00387878	799.54	EBLN3P	endogenous Bornavirus like nucleoprotein 3, pseudogene
84131	9.99e-01	9.91e-01	0.2579	-0.0117811	-0.00303864	100.83	CEP78	centrosomal protein 78
4915	9.99e-01	9.88e-01	1.2514	0.0153767	0.01924235	1387.78	NTRK2	neurotrophic receptor tyrosine kinase 2
85301	9.99e-01	9.91e-01	1.373	0.0116949	0.01605697	13.32	COL27A1	collagen type XXVII alpha 1 chain
23637	9.99e-01	9.86e-01	0.1885	0.0175848	0.00331501	804.48	RABGAP1	RAB GTPase activating protein 1
29988	9.99e-01	9.91e-01	0.32	0.0110018	0.00352077	1040.24	SLC2A8	solute carrier family 2 member 8
158055	9.99e-01	9.86e-01	0.3591	0.0180875	0.00649593	22.88	C9orf163	chromosome 9 putative open reading frame 163
105376392	9.99e-01	9.91e-01	0.2926	-0.0109639	-0.00320851	195.82	LOC105376392	uncharacterized LOC105376392
101928994	9.99e-01	9.88e-01	1.3119	-0.0146458	-0.0192138	28.39	LOC101928994	uncharacterized LOC101928994
54838	9.99e-01	9.89e-01	0.196	0.0138424	0.00271349	2047.84	WBP1L	WW domain binding protein 1 like
112268067	9.99e-01	9.84e-01	0.5108	-0.0194527	-0.009936	49.13	LOC112268067	uncharacterized LOC112268067
55626	9.99e-01	9.90e-01	0.1941	-0.0122267	-0.00237314	1194.15	AMBRA1	autophagy and beclin 1 regulator 1
55298	9.99e-01	9.85e-01	0.2039	0.0193978	0.00395472	421.24	RNF121	ring finger protein 121
51503	9.99e-01	9.88e-01	0.1768	0.0154961	0.00273904	382.16	CWC15	CWC15 spliceosome associated protein homolog
93164	9.99e-01	9.89e-01	0.5174	-0.0142779	-0.00738707	24.86	HTR7P1	5-hydroxytryptamine receptor 7 pseudogene 1
114108587	9.99e-01	9.87e-01	0.2325	-0.0169168	-0.00393396	122.82	ATF7-NPFF	ATF7-NPFF readthrough
56899	9.99e-01	9.86e-01	0.1931	-0.0178642	-0.00345029	272.67	ANKS1B	ankyrin repeat and sterile alpha motif domain containing 1B
54434	9.99e-01	9.88e-01	0.2084	0.015464	0.00322258	595.58	SSH1	slingshot protein phosphatase 1
144715	9.99e-01	9.84e-01	0.3478	-0.0199886	-0.00695203	170.37	RAD9B	RAD9 checkpoint clamp component B
55884	9.99e-01	9.88e-01	0.2899	0.0145275	0.00421085	4333.63	WSB2	WD repeat and SOCS box containing 2
222484	9.99e-01	9.90e-01	0.2057	0.0124418	0.00255975	1037.32	LNX2	ligand of numb-protein X 2
